# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles:P'
# Event count (approx.): 1496259908
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................
#
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] fput
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000610a70
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] 0x000000000014d15b
     0.01%  pool-tracker-ex  [kernel.kallsyms]                 [k] free_unref_page_list
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] psi_group_change
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] meta_window_actor_from_actor
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] count_memcg_events.constprop.0
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000632d3f
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf10c0
     0.01%  gnome-shell      [JIT] tid 2524                    [.] 0x00003403e1256447
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_source_set_static_name
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000594393
     0.01%  nautilus         [kernel.kallsyms]                 [k] syscall_return_via_sysret
     0.01%  systemd-resolve  libsystemd-shared-255.so          [.] _hashmap_remove_value
     0.01%  gnome-shell      iris_dri.so                       [.] 0x000000000147759e
     0.01%  gnome-shell      libgirepository-1.0.so.1.0.0      [.] 0x0000000000016140
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __lruvec_stat_mod_folio
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] _copy_from_iter
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  gnome-shell      [JIT] tid 2524                    [.] 0x00003403e0f5e4ef
     0.01%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] clutter_actor_is_realized
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000558df2
     0.01%  snapd            snapd                             [.] 0x000000000021b9c9
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] dma_resv_add_fence
     0.01%  systemd-oomd     libsystemd-shared-255.so          [.] 0x00000000001d84cc
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000b139c0
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000288eb1
     0.01%  kworker/u33:0-i  [kernel.kallsyms]                 [k] intel_fbc_override_cfb_stride
     0.01%  gnome-shell      iris_dri.so                       [.] 0x000000000062e3a0
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000059136d
     0.01%  NetworkManager   [kernel.kallsyms]                 [k] x64_sys_call
     0.01%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] 0x00000000000dfa64
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005fe2fe
     0.01%  gnome-shell      iris_dri.so                       [.] 0x000000000100a35e
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] task_tick_fair
     0.01%  kworker/10:1-ev  [kernel.kallsyms]                 [k] pwq_dec_nr_in_flight
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000006332aa
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ce5f
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x00000000000bc539
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] clutter_input_device_get_seat@plt
     0.01%  thermald         thermald                          [.] thd_logger(char const*, GLogLevelFlags, char const*, void*)
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] 0x00000000000a2fe4
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055459f
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] rcu_gp_fqs_loop
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005fc455
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000259563
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fc47
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] drm_clflush_virt_range
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000006336b8
     0.01%  systemd-resolve  libsystemd-shared-255.so          [.] 0x00000000001c4cdc
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005d960
     0.01%  gdbus            libgobject-2.0.so.0.8000.0        [.] 0x000000000002c050
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x000000000004aefa
     0.01%  pool-evolution-  [unknown]                         [.] 0000000000000000
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005600eb
     0.01%  gnome-shell      iris_dri.so                       [.] 0x000000000037dd44
     0.01%  gnome-shell      [JIT] tid 2524                    [.] 0x00003403e0f64d65
     0.01%  NetworkManager   libglib-2.0.so.0.8000.0           [.] 0x00000000000a2790
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005545b8
     0.01%  NetworkManager   libglib-2.0.so.0.8000.0           [.] g_variant_type_new_tuple
     0.01%  upowerd          libgio-2.0.so.0.8000.0            [.] g_dbus_connection_send_message
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] ep_autoremove_wake_function
     0.01%  gnome-shell      iris_dri.so                       [.] 0x0000000000157424
     0.01%  gnome-shell      libgraphene-1.0.so.0.1000.8       [.] graphene_vec3_length
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] 0x0000000000031d89
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] ip_finish_output2
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] g_value_type_compatible
     0.01%  gnome-shell      libpango-1.0.so.0.5200.1          [.] hb_ot_color_has_svg@plt
     0.01%  gnome-shell      libc.so.6                         [.] _int_free_merge_chunk
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] dequeue_task_fair
     0.01%  upowerd          libglib-2.0.so.0.8000.0           [.] g_bit_lock
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] perf_output_begin
     0.01%  swapper          [kernel.kallsyms]                 [k] x86_pmu_enable
     0.01%  Xorg             [kernel.kallsyms]                 [k] schedule
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] rep_movs_alternative
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000b8c8bb
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] js::gc::TraceExternalEdge(JSTracer*, JS::PropertyKey*, char const*)
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] clear_bhb_loop
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] __fdget
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db757
     0.01%  gnome-shell      gnome-shell                       [.] 0x00000000000047c0
     0.01%  systemd          [kernel.kallsyms]                 [k] kfree
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000181110
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] folio_mapping
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] cogl_frame_info_new@plt
     0.01%  gnome-shell      libGLX_mesa.so.0.0.0              [.] 0x0000000000037a9f
     0.01%  gnome-shell      libgjs.so.0.0.0                   [.] 0x0000000000066174
     0.01%  gnome-terminal-  libvte-2.91.so.0.7600.0           [.] 0x00000000000292cb
     0.01%  gnome-terminal-  libgio-2.0.so.0.8000.0            [.] g_variant_type_is_variant@plt
     0.01%  systemd-resolve  [kernel.kallsyms]                 [k] sock_recvmsg
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] up_write
     0.01%  thermald         [kernel.kallsyms]                 [k] kernfs_seq_next
     0.01%  gnome-shell      libpixman-1.so.0.42.2             [.] 0x000000000005b008
     0.01%  NetworkManager   libglib-2.0.so.0.8000.0           [.] 0x00000000000b1a20
     0.01%  gnome-shell      libxcb.so.1.1.0                   [.] 0x000000000000ccc3
     0.01%  swapper          [kernel.kallsyms]                 [k] stop_one_cpu_nowait
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000142cf3
     0.01%  gmain            [kernel.kallsyms]                 [k] psi_task_switch
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] count_memcg_events.constprop.0
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] entry_SYSRETQ_unsafe_stack
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] mt_find
     0.01%  journal-offline  [kernel.kallsyms]                 [k] elv_rqhash_find
     0.01%  systemd-resolve  systemd-resolved                  [.] 0x000000000005b231
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] g_type_class_unref
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] 0x00000000000fd960
     0.01%  gnome-shell      libxcb.so.1.1.0                   [.] 0x000000000000c35f
     0.01%  usb-storage      [kernel.kallsyms]                 [k] pick_next_task_idle
     0.01%  systemd-resolve  [kernel.kallsyms]                 [k] getname_flags.part.0
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000016206b
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_bit_unlock
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] copy_iovec_from_user
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] ext4_bio_write_folio
     0.01%  gnome-shell      libglapi.so.0.0.0                 [.] 0x000000000000ec84
     0.01%  gnome-shell      iris_dri.so                       [.] 0x000000000103e467
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055574b
     0.01%  snapd            snapd                             [.] 0x000000000023c134
     0.01%  gnome-shell      iris_dri.so                       [.] 0x000000000104964f
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000003c2e6
     0.01%  upowerd          libc.so.6                         [.] malloc
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_free_sized
     0.01%  NetworkManager   libglib-2.0.so.0.8000.0           [.] 0x00000000000b19a0
     0.01%  systemd-resolve  [kernel.kallsyms]                 [k] __import_iovec
     0.01%  NetworkManager   NetworkManager                    [.] strlen@plt
     0.01%  gsd-housekeepin  libc.so.6                         [.] __strlen_avx2
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] 0x0000000000121f00
     0.01%  gnome-shell      libstdc++.so.6.0.33               [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000b78e60
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005d70ff
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] cgroup_memory_pressure_show
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] entry_SYSCALL_64_after_hwframe
     0.01%  gnome-shell      libc.so.6                         [.] memcpy@@GLIBC_2.14@plt
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005bbc8
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] entry_SYSCALL_64
     0.01%  gnome-terminal-  libcairo.so.2.11800.0             [.] 0x0000000000026da1
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_main_context_iteration
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x000000000001b316
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fc6e
     0.01%  gnome-terminal-  libfribidi.so.0.4.0               [.] fribidi_get_par_embedding_levels_ex
     0.01%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3SrcListAppendFromTerm
     0.01%  dbus-daemon      dbus-daemon                       [.] 0x00000000000168cd
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] __flush_work.isra.0
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] rcu_pending
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] JS_EncodeStringToUTF8(JSContext*, JS::Handle<JSString*>)
     0.01%  snapd            snapd                             [.] 0x000000000022dda0
     0.01%  NetworkManager   NetworkManager                    [.] g_dbus_gvalue_to_gvariant@plt
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fea7
     0.01%  snapd            snapd                             [.] 0x000000000021b98b
     0.01%  upowerd          libgobject-2.0.so.0.8000.0        [.] 0x0000000000015910
     0.01%  systemd          libsystemd-shared-255.so          [.] pidref_verify
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000056016e
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000070b028
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000619433
     0.01%  swapper          [kernel.kallsyms]                 [k] tick_nohz_idle_stop_tick
     0.01%  Xorg             Xorg                              [.] dixLookupResourceByType
     0.01%  dbus-daemon      dbus-daemon                       [.] 0x00000000000195a7
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] mm_update_next_owner
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005d7f4
     0.01%  gnome-shell      libmutter-mtk-14.so.0.0.0         [.] mtk_region_is_empty
     0.01%  snapd            snapd                             [.] 0x000000000021b952
     0.01%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] 0x000000000004bc80
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] aa_unix_peer_perm
     0.01%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3GetToken
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] g_source_ref
     0.01%  systemd          libc.so.6                         [.] __strlen_avx2
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] rep_movs_alternative
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __netif_receive_skb_core.constprop.0
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000015d4d4
     0.01%  upowerd          [kernel.kallsyms]                 [k] __memcg_slab_post_alloc_hook
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055571e
     0.01%  gnome-shell      libpixman-1.so.0.42.2             [.] pixman_region32_init_rects
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] _raw_spin_unlock
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000009aec06
